C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_00_684.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_00_684.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_00_684.jpg,0,1,0,7.282485
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_00_784.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_00_784.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_00_784.jpg,-0.1799379,1,0,8.409065
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_00_883.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_00_883.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_00_883.jpg,-0.2956928,1,0,9.495486
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_00_985.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_00_985.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_00_985.jpg,0,1,0,10.60501
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_01_087.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_01_087.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_01_087.jpg,0,1,0,11.53712
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_01_187.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_01_187.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_01_187.jpg,0,1,0,12.76181
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_01_288.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_01_288.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_01_288.jpg,-0.09556351,1,0,13.85429
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_01_390.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_01_390.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_01_390.jpg,-0.4530699,1,0,15.09077
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_01_491.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_01_491.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_01_491.jpg,-0.2148797,1,0,16.02539
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_01_592.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_01_592.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_01_592.jpg,-0.07978021,1,0,17.21249
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_01_694.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_01_694.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_01_694.jpg,-0.2448876,1,0,18.07728
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_01_796.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_01_796.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_01_796.jpg,0,1,0,19.24958
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_01_896.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_01_896.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_01_896.jpg,0,1,0,20.14328
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_01_997.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_01_997.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_01_997.jpg,0,1,0,21.23899
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_02_098.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_02_098.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_02_098.jpg,-0.2834715,1,0,22.14413
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_02_202.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_02_202.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_02_202.jpg,-0.5860666,1,0,22.98713
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_02_304.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_02_304.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_02_304.jpg,-0.3529342,1,0,23.87911
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_02_405.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_02_405.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_02_405.jpg,-0.2269803,1,0,24.86507
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_02_506.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_02_506.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_02_506.jpg,-0.4866408,1,0,25.76184
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_02_607.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_02_607.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_02_607.jpg,-0.1866891,1,0,26.71062
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_02_710.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_02_710.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_02_710.jpg,0,1,0,27.63787
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_02_812.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_02_812.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_02_812.jpg,0,1,0,28.74777
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_02_915.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_02_915.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_02_915.jpg,0,1,0,29.66656
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_03_015.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_03_015.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_03_015.jpg,0,1,0,30.19016
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_03_116.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_03_116.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_03_116.jpg,-0.1302669,1,0,30.18593
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_03_216.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_03_216.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_03_216.jpg,-0.3022563,1,0,30.17013
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_03_318.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_03_318.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_03_318.jpg,-0.00387749,1,0,30.18887
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_03_418.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_03_418.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_03_418.jpg,0,1,0,30.18993
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_03_519.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_03_519.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_03_519.jpg,0,1,0,30.19027
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_03_621.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_03_621.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_03_621.jpg,-0.0235188,1,0,30.1902
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_03_722.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_03_722.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_03_722.jpg,-0.3259965,1,0,30.16555
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_03_824.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_03_824.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_03_824.jpg,-0.08878106,1,0,30.1914
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_03_927.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_03_927.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_03_927.jpg,0,1,0,30.1891
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_04_028.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_04_028.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_04_028.jpg,-0.2515149,1,0,30.17773
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_04_129.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_04_129.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_04_129.jpg,-0.304389,1,0,30.18285
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_04_230.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_04_230.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_04_230.jpg,0,1,0,30.18729
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_04_332.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_04_332.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_04_332.jpg,0,1,0,30.18999
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_04_434.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_04_434.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_04_434.jpg,0,1,0,30.19056
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_04_534.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_04_534.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_04_534.jpg,0,1,0,30.19034
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_04_636.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_04_636.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_04_636.jpg,-0.0257136,1,0,30.19016
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_04_738.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_04_738.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_04_738.jpg,-0.3132153,1,0,30.16659
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_04_839.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_04_839.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_04_839.jpg,-0.01493824,1,0,30.18996
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_04_940.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_04_940.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_04_940.jpg,0,1,0,30.18999
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_05_042.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_05_042.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_05_042.jpg,0,1,0,30.19023
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_05_142.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_05_142.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_05_142.jpg,0,1,0,30.1903
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_05_244.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_05_244.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_05_244.jpg,0,1,0,30.19029
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_05_345.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_05_345.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_05_345.jpg,0,1,0,30.19027
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_05_448.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_05_448.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_05_448.jpg,0,1,0,30.19029
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_05_551.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_05_551.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_05_551.jpg,-0.2513145,1,0,30.17407
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_05_651.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_05_651.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_05_651.jpg,-0.1327234,1,0,30.19039
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_05_753.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_05_753.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_05_753.jpg,0,1,0,30.18948
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_05_856.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_05_856.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_05_856.jpg,0,1,0,30.19022
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_05_956.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_05_956.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_05_956.jpg,0,1,0,30.19027
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_06_059.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_06_059.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_06_059.jpg,0,1,0,30.19034
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_06_160.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_06_160.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_06_160.jpg,-0.0867609,1,0,30.18816
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_06_261.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_06_261.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_06_261.jpg,-0.3399369,1,0,30.16422
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_06_360.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_06_360.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_06_360.jpg,-0.04636706,1,0,30.19085
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_06_464.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_06_464.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_06_464.jpg,0,1,0,30.18982
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_06_565.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_06_565.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_06_565.jpg,0,1,0,30.19023
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_06_668.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_06_668.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_06_668.jpg,0,1,0,30.19027
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_06_770.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_06_770.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_06_770.jpg,-0.1222665,1,0,30.18657
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_06_871.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_06_871.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_06_871.jpg,-0.1205433,1,0,30.19002
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_06_975.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_06_975.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_06_975.jpg,0,1,0,30.18974
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_07_078.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_07_078.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_07_078.jpg,0,1,0,30.18977
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_07_180.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_07_180.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_07_180.jpg,0,1,0,30.19031
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_07_282.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_07_282.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_07_282.jpg,0,1,0,30.19036
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_07_384.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_07_384.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_07_384.jpg,-0.2716011,1,0,30.17156
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_07_484.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_07_484.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_07_484.jpg,-0.1461633,1,0,30.19042
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_07_587.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_07_587.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_07_587.jpg,0,1,0,30.18943
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_07_687.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_07_687.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_07_687.jpg,0,1,0,30.1902
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_07_790.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_07_790.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_07_790.jpg,0,1,0,30.19032
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_07_891.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_07_891.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_07_891.jpg,0,1,0,30.19032
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_07_991.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_07_991.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_07_991.jpg,-0.1293819,1,0,30.18517
C:\Users\danvn\Downloads\Autonomous Car Course\IMG\center_2024_01_11_11_30_08_094.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\left_2024_01_11_11_30_08_094.jpg, C:\Users\danvn\Downloads\Autonomous Car Course\IMG\right_2024_01_11_11_30_08_094.jpg,0,1,0,30.19018
